index	table_id	annotator_id	premise	hypothesis	label
6764	T1091	GW32	 Cabaret Scene is a painting.  The artist of Cabaret Scene is Salvador Dalí.  The medium of Cabaret Scene is Oil on canvas.  The location of Cabaret Scene is private collection of Francois Petit, Paris.  	Cabaret Scene was painted in oil on canvas.	2
1669	T244	GW11	 The born of Charles I is 19 November 1600 Dunfermline Palace, Dunfermline, Scotland.  The burial of Charles I was on 9 February 1649  St George's Chapel, Windsor Castle, England.  The issue detail of Charles I are Charles James, Duke of Cornwall , Charles II , Mary, Princess of Orange , James II &amp; VII , Elizabeth , Anne  , Catherine , Henry, Duke of Gloucester , Henrietta, Duchess of Orleans.  The father of Charles I is James VI of Scotland and I of England. 	Charles I was royalty.	2
1798	T265	GW14	 The associated acts of Kate Bush are David Gilmour , Peter Gabriel.  The website of Kate Bush is katebush.com.   The occupation(s) of Kate Bush are Singer , songwriter , musician , record producer , director.  The years active of Kate Bush was on 1975 - present. 	Kate Bush has an online presence.	2
4686	T721	GW2	 David Bowie is a album.  David Bowie was recorded on June-September 1969.  The genre of David Bowie are Folk rock, psychedelic rock, progressive rock.  The label of David Bowie are Philips (UK) ,  Mercury (US). 	The rock album David Bowie was recorded in the UK.	2
7032	T1123	GW72	 Breaking Benjamin was also known as Plan 9.  The genres of Breaking Benjamin are Hard rock, post-grunge, alternative metal.  The years active of Breaking Benjamin was on 1999-2010, 2014-present.  The associated acts of Breaking Benjamin is Lifer. 	Breaking Benjamin took a break from activity from 2010 to 2014	2
7263	T1155	GW68	 The founder of WIMA is Louise Scherbyn.  The leader of WIMA is Asa Öhqvist (2017).  The leader title of WIMA is President.  The key people of WIMA is Theresa Wallach, first International Vice-President. 	WIMA have a president and a vice-president.	2
1709	T248	GW25	 The birth name of Corey Feldman is Corey Scott Feldman.  Corey Feldman was born on July 16, 1971 ( 1971-07-16 )  (age 47)   Reseda, California, U.S..  The spouse(s) of Corey Feldman are Vanessa Marcil ( m.  1989;  div.  1993)  , Susie Sprague ( m.  2002;  div.  2014) , Courtney Anne Mitchell  ( m.  2016).  The number of children of Corey Feldman are 1.  	Corey Feldman has a child with his second wife Susie Sprague.	1
15950	T2654	GW120	 Leo Kahn died on May 11, 2011(2011-05-11) (aged 94) , Boston, Massachusetts.  The alma mater of Leo Kahn is Harvard University (B.A., 1938) , Columbia University (M.A., Journalism, 1939).  The occupation of Leo Kahn is American businessman and reporter.  Leo Kahn was known for Co-founder of Staples Inc.. 	Leo Kahn, the Co-founder of Staples Inc. was also served as a reporter.	2
3917	T618	GW12	 The high school of Dennis Rodman is South Oak Cliff (Dallas, Texas).  The college of Dennis Rodman are North Central Texas (1983), Southeastern Oklahoma State (1983-1986).  The nba draft of Dennis Rodman was on 1986 / Round: 2 / Pick: 27th overall.  The playing career of Dennis Rodman was on 1986-2006. 	Dennis Rodman was drafted immediately after completing his last year at Southeastern Oklahoma State.	2
3405	T533	GW35	 Deep Throat is a movie.  Deep Throat was directed by Gerard Damiano.  The cinematography of Deep Throat was by Harry Flecks.  Deep Throat was distributed by Bryanston Distributing Company. 	The Director of the film Deep Throat also did the editing.	2
5527	T924	GW67	 The medium of Bull-Leaping Fresco is Stucco panel with scene in relief.  The dimensions of Bull-Leaping Fresco is 78.2 cm   104.5 cm (30.8 in   41.1 in).  The location of Bull-Leaping Fresco is Heraklion Archaeological Museum, Heraklion, Crete.  The owner of Bull-Leaping Fresco is Hellenic Republic.  	Bull-Leaping Fresco is a a modern farce.	0
13937	T2429	GW86	 Henry VII is a person.  The reign of Henry VII was on 22 August 1485 - 21 April 1509.  The predecessor of Henry VII is Richard III.  The successor of Henry VII is Henry VIII.  	Henry VII was succeeded by another individual named Henry.	2
13157	T2343	GW89	 f(x) is a musician.  The genres of f(x) are K-pop, electropop, synthpop.  The years active of f(x) is 2009-present.  The associated acts of f(x) is SM Town. 	F(x) has been active for a decade.	2
4321	T669	GW28	 The total fights of Deontay Wilder is 41.  The wins of Deontay Wilder is 40.  The wins by ko of Deontay Wilder is 39.  The draws of Deontay Wilder is 1.  	Deontay Wilder's win percentage is 99 percent.	0
288	T45	GW9	 Jennette McCurdy is a musician.  Jennette McCurdy was born on (1992-06-26) June 26, 1992 (age 26) , Long Beach, California, U.S..  The occupation of Jennette McCurdy are Actress, singer, screenwriter, producer.  The instruments of Jennette McCurdy are Vocals, guitar, keyboard. 	Jennette McCurdy plays a couple musical instruments and sings, as well.	2
5720	T952	GW51	 The district of Cagayan de Oro is 1st & 2nd districts of Cagayan de Oro.  Cagayan de Oro was founded on 1871.  Cagayan de Oro was cityhood on June 15, 1950.  Cagayan de Oro was highly urbanized city on November 22, 1983. 	Cagayan de Oro is a city that was founded in the late 1800's.	2
8809	T1366	GW22	 The country of National Union of Teachers is England , Wales , Channel Islands , Isle of Man.  National Union of Teachers was date dissolved on September 1, 2017 (2017-09-01).  The number of members of National Union of Teachers is 372,136 (2015).  The key people of National Union of Teachers is Kevin Courtney, General Secretary , Philipa Harvey, President. 	National Union of Teachers is working in 4 countries only.	1
14688	T2513	GW116	 The city symbols of Kobe City are Tree: Camellia sasanqua, Flower : Hydrangea.  The phone number of Kobe City is 078-331-8181.  The designated city of Kobe City are Population: 1,524,601 (7th), Area: 57.02 km2 (215.07 sq mi).  The time zone of Kobe City is UTC+9 (Japan Standard Time). 	Kobe has always had the same city symbols.	1
5941	T979	GW51	 CHAPPiE was distributed by Columbia Pictures.  The release date of CHAPPiE are March 4, 2015 (2015-03-04) (New York City), March 6, 2015 (2015-03-06) (United States).  CHAPPiE was produced by Neill Blomkamp, Simon Kinberg.  CHAPPiE was starring Sharlto Copley, Dev Patel, Ninja, Yolandi Visser, Jose Pablo Cantillo, Sigourney Weaver, Hugh Jackman. 	CHAPPiE was released in Los Angeles before being released nationwide in early March.	0
6466	T1368	GW6	 The origin of Brand New is Long Island, New York, U.S..  The labels of Brand New are Tiny Evil, Interscope, Triple Crown, Iodine, Razor & Tie, Procrastinate! Music Traitors.  The associated acts of Brand New are The Rookie Lot, Taking Back Sunday.  The website of Brand New is fightoffyourdemons .com.  	Brand New is not from an English-speaking country.	0
1547	T229	GW2	 The institutions of Eugen Baumann are University of Tubingen , University of Strasburg , University of Berlin , University of Freiburg.  Eugen Baumann was born on ( 1846-12-12 ) 12 December 1846  Cannstatt, Baden-Wurttemberg, Germany.  Eugen Baumann died on 3 November 1896 (1896-11-03)  (aged 49)  Freiburg, Baden-Wurttemberg, Germany.  The alma mater of Eugen Baumann is University of Tubingen. 	Eugen Baumann graduated with honors.	1
3505	T551	GW27	 Cosmo was known for Hotel for Dogs  and  Beginners.  The owner of Cosmo is Mathilda DeCagny.   Cosmo was born on (Adopted 2007).  The species of Cosmo is Dog. 	Mathilda DeCagny adopted Cosmo to have a dog in acting.	1
1864	T273	GW30	 The birth name of Chris Pine is Christopher Whitelaw Pine.  Chris Pine was born on August 26, 1980 ( 1980-08-26 )   (age 38)   Los Angeles, California, U.S..  The alma mater of Chris Pine is UC Berkeley.  The occupation of Chris Pine is Actor. 	Chris Pine is an American actor born in Los Angeles in 1980.	2
12623	T2283	GW4	 The material of Chōjū-jinbutsu-giga is Paper and ink..  Chōjū-jinbutsu-giga was created on 12th century and 13th century.  The discovered of Chōjū-jinbutsu-giga is Scrolls were known since created..  The present location of Chōjū-jinbutsu-giga is Tokyo National Museum ,  Kyoto National Museum.  	Chōjū-jinbutsu-giga was created over 800 years ago.	2
6837	T1100	GW12	 Catherine was born as Catherine Elizabeth Middleton ,  (1982-01-09) 9 January 1982 (age 36) , Royal Berkshire Hospital, Reading, Berkshire, England.  The spouse of Catherine is Prince William, Duke of Cambridge  ,  ( m. 2011).  The issue of Catherine are Prince George of Cambridge, Princess Charlotte of Cambridge, Prince Louis of Cambridge.  The father of Catherine is Michael Middleton. 	Prince William was married to Catherine Middleton in Berkshire, England.	1
7106	T1132	GW12	 The spouse(s) of Bruce Willis is Demi Moore , ( m. 1987;  div. 2000) , Emma Heming ,  ( m. 2009).  The number of children of Bruce Willis are 5, including Rumer Willis.   The occupation of Bruce Willis is Actor, producer with Cheyenne Enterprises, singer.  Bruce Willis was born as Walter Bruce Willis ,  (1955-03-19) March 19, 1955 (age 63) , Idar-Oberstein, Rhineland-Palatinate, West Germany. 	Demi Moore and Emma Heming were married and had 5 children.	0
15389	T2592	GW115	 The awards of Sir J. J. Thomson OM PRS is Smith's Prize  (1880)  , Royal Medal (1894) , Hughes Medal (1902) , Nobel Prize in Physics (1906) , Elliott Cresson Medal (1910) , Copley Medal (1914) , Albert Medal (1915) , Franklin Medal (1922) , Faraday Medal (1925).  Sir J. J. Thomson OM PRS was born as Joseph John Thomson , (1856-12-18)18 December 1856 , Cheetham Hill, Manchester, England.  Sir J. J. Thomson OM PRS died on 30 August 1940(1940-08-30) (aged 83) , Cambridge, England.  The notable students of Sir J. J. Thomson OM PRS is Charles Glover Barkla , Charles T. R. Wilson , Ernest Rutherford , Francis William Aston ,  John Townsend , J. Robert Oppenheimer , Owen Richardson , William Henry Bragg , H. Stanley Allen , John Zeleny , Daniel Frost Comstock , Max Born , T. H. Laby , Paul Langevin , Balthasar van der Pol , Geoffrey Ingram Taylor , Niels Bohr , George Paget Thomson.  	J. J. Thomson Born on  18 December 1856	2
6870	T1223	GW27	 Cheek to Cheek is a album.  The genre of Cheek to Cheek are Jazz, traditional pop.  The label of Cheek to Cheek are Streamline, Interscope, Columbia.  The producer of Cheek to Cheek are Danny Bennett (executive producer), Dae Bennett, Phil Ramone.  	'Cheek to Cheek' had a different producer for each label it was on.	1
5985	T986	GW12	 Children's Games is a painting.  The artist of Children's Games is Pieter Bruegel the Elder.  The year of Children's Games is 1560.  The location of Children's Games is Kunsthistorisches Museum, Vienna.  	Children's games was painted in Vienna in 1560.	1
2171	T338	GW43	 Fleet Foxes is a musician.  The genres of Fleet Foxes are Indie folk , Americana , baroque pop , folk rock.  The labels of Fleet Foxes are Sub Pop  (US) , Bella Union  (UK and Europe) , Arts & Crafts  Mexico , Nonesuch , Warner Bros..  The associated acts of Fleet Foxes are Animal Collective , Pedro the Lion , Joanna Newsom , Father John Misty , The Blood Brothers , Past Lives , Peter Matthew Bauer , Dolour , Beach House. 	Fleet Foxes plays a single genre.	0
8390	T1309	GW22	 The affiliations of Sierra Club is Sierra Club Foundation, Sierra Student Coalition, Sierra Club Books, Sierra Club Canada.  The staff of Sierra Club is 600.  The type of Sierra Club is 501(c)(4) nonprofit advocacy organization.  The membership of Sierra Club is 3 million (self-reported). 	Sierra Club has staff of more than 1000 employees.	0
12678	T2289	GW114	 Men's cricket at the Games of the II Olympiad is a sports event.  The venue of Men's cricket at the Games of the II Olympiad is Vélodrome de Vincennes.  The date of Men's cricket at the Games of the II Olympiad is 19-20 August.  The competitors of Men's cricket at the Games of the II Olympiad is 24 from 2 nations.  	The only match of the tournament was played between teams representing Great Britain and France	1
4023	T632	GW33	 Cosmic Odyssey was written by Jim Starlin.  The penciller(s) of Cosmic Odyssey is Mike Mignola.  The letterer(s) of Cosmic Odyssey is John Workman.  The editor(s) of Cosmic Odyssey is Mike Carlin.  	Cosmic Odyssey is edited by Mike Carlin	1
14514	T2493	GW122	 Abuja was municipality on Population (2011): 1,235,880 , Area: 1,769 km2 (683 sq mi).  The land area of Abuja is 1,728 km 2  (667 sq mi).  Abuja was urban on Population (2011): 2,440,000 , Area: 713 km2 (275 sq mi).  The elevation of Abuja is 840 m (2,760 ft). 	The Elevation of the Municipality is 840 m (2,860 ft)	1
13969	T2433	GW4	 Highly Suspect is a musician.  The genres of Highly Suspect are Hard rock, alternative rock, blues rock, punk blues, grunge.  The labels of Highly Suspect are 300, Atlantic Records.  The website of Highly Suspect is highlysuspect .net.  	Highly Suspect has only been on one label.	0
2360	T373	GW27	 Ewan McGregor OBE was born on March 1971 ( 1971-03-31 )  31 (age 47)   Perth, Scotland.  The birth name of Ewan McGregor OBE is Ewan Gordon McGregor.  The years active of Ewan McGregor OBE was on 1993 - present.  The spouse(s) of Ewan McGregor OBE is Eve Mavrakis ( m.  1995;  Div.  2017). 	Ewan McGregor initiated a divorce from Eve Mavrakis.	1
15609	T2616	GW113	 J. Willard Marriott was born as John Willard Marriott , (1900-09-17)September 17, 1900 , Marriott Settlement, Utah, U.S..  J. Willard Marriott died on August 13, 1985(1985-08-13) (aged 84) , Wolfeboro, New Hampshire, U.S..  The occupation of J. Willard Marriott is Founder, Marriott Corporation, since 1993 Marriott International.  The number of children of J. Willard Marriott are 2, including Bill Marriott.  	J. Willard Marriott was died on August 13, 1986	1
534	T442	GW1	 Chilling Adventures of Sabrina has a Irregular schedule.  The format of Chilling Adventures of Sabrina is Ongoing series.  The publication date of Chilling Adventures of Sabrina was on October   2014 - present.  The main character(s) of Chilling Adventures of Sabrina is Sabrina the Teenage Witch.  	The Chilling Adventures of Sabrina will continue to be made for years to come.	1
11184	T1855	GW94	 The format of Invasion! is Mini-series.  The publication date of Invasion! are Issue #1 January 1989 , Issue #2 February 1989, Issue #3 March 1989.  The no.of. issues of Invasion! is 3.  The main character(s) of Invasion! is Justice League International.  	Invasion!'s most successful issue was #3.	1
795	T1962	GW1	 The total area of Hoboken, New Jersey is 2.011 sq mi (5.208 km 2 ).  The land area of Hoboken, New Jersey is 1.275 sq mi (3.303 km 2 ).  The water area of Hoboken, New Jersey is 0.736 sq mi (1.905 km 2 ) 36.58%.  The elevation of Hoboken, New Jersey is 26 ft (8 m).  	Hoboken, New Jersey is smaller than 2.5 square miles.	2
15143	T2563	GW13	" The artist of You're a Germ is Wolf Alice.  The format of You're a Germ are Digital download, 7"".  You're a Germ was released on 10 June 2015 (2015-06-10).  You're a Germ was chronology on Bros (2015), You're a Germ (2015), Freazy(2015). "	Wolf Alice released You're a Germ and two other singles in 2015.	2
5622	T937	GW59	 The years active of Bushwacker was on 2009-2014.  The brand of Bushwacker is 13/6.  The weight of Bushwacker is 1,700 lbs.  Bushwacker was born on June 1, 2006 , Marysville, California. 	At 1,700 pounds, Bushwacker matured at a weight that was  higher than expected.	1
2937	T472	GW4	 The production companies of Coraline are Laika, Pandemonium Films.  Coraline was starring Dakota Fanning, Teri Hatcher, Jennifer Saunders, Dawn French, Ian McShane.  The release date of Coraline are February 5, 2009  ( 2009-02-05 )  (PIFF), February 6, 2009  ( 2009-02-06 )  (United States).  The country of Coraline is United States. 	The movie Coraline came out in the United States before PIFF.	0
10944	T1824	GW97	 It Was Written is a album.  It Was Written was released on July 2, 1996.  The label of It Was Written is Columbia.  The producer of It Was Written are DJ Premier, Dr. Dre, Havoc, Rashad Smith, L.E.S., Live Squad, Trackmasters.  	The album It Was Written was the only album Rashad Smith had a hand in producing.	1
11654	T1924	GW94	 The number of children of Igor Sikorsky are 5.  The awards of Igor Sikorsky are Order of St. Vladimir, Howard N. Potts Medal  (1933), Daniel Guggenheim Medal  (1951), ASME Medal (1963), Wright Brothers Memorial Trophy  (1966), National Medal of Science  (1967), John Fritz Medal  (1968).   The occupation of Igor Sikorsky is Aircraft designer.  Igor Sikorsky was known for First successful mass-produced helicopter. 	Igor Sikorsky is bestknown for the mass-produced helicopter.	2
15445	T2598	GW120	 The area code(s) of Giza is (+20) 2.  Giza was total on Population (October 2018): 8,800,000, Area: 1,579.75 km2 (609.94 sq mi).  The density (october 2018) of Giza is 5,600/km 2  (14,000/sq mi).  The time zone of Giza is UTC+2 (EST). 	Giza city has the area code (+40) 4.	0
1712	T248	GW28	 Corey Feldman was born on July 16, 1971 ( 1971-07-16 )  (age 47)   Reseda, California, U.S..  The occupation of Corey Feldman are Actor , singer.  The spouse(s) of Corey Feldman are Vanessa Marcil ( m.  1989;  div.  1993)  , Susie Sprague ( m.  2002;  div.  2014) , Courtney Anne Mitchell  ( m.  2016).  The number of children of Corey Feldman are 1.  	Corey Feldman appeared in many Hollywood movies.	1
5685	T946	GW51	 The creation of the sultanate of Nation of Brunei, the Abode of Peace Negara Brunei Darussalam (Rumi script) is c.1368.  The bruneian empire was on 15th - 19th century.  The british protected state was on 17 September 1888.  The independence fromthe united kingdom was on 1 January 1984. 	The Nation of Brunei's capital city is Bandar Seri Begawan.	1
5663	T943	GW51	 Charles (Prince of Wales) is a person.  Charles (Prince of Wales) was born on (1948-11-14) 14 November 1948 (age 70) , Buckingham Palace, London, England.  The spouse of Charles (Prince of Wales) are Lady Diana Spencer , ( m. 1981;  div. 1996), Camilla Parker Bowles ,  ( m. 2005).  The issue of Charles (Prince of Wales) are Prince William, Duke of Cambridge, Prince Harry, Duke of Sussex.  	Charles is an English prince who was married to the late Princess Diana.	2
13572	T2389	GW114	 Gymnastics at the Games of the XXVI Olympiad is a sports event.  The venue of Gymnastics at the Games of the XXVI Olympiad is Georgia Dome (artistic) , Stegeman Coliseum (rhythmic).  The dates of Gymnastics at the Games of the XXVI Olympiad is 20 July - 4 August 1996.  	The artistic gymnastics events were held at the Georgia Dome from July 20–25 and July 28–29.	1
2915	T470	GW0	 The city area of Copenhagen is 178.46 km 2  (68.90 sq mi).  The urban area of Copenhagen is 606.5 sq km (234.2 sq mi).  The highest elevation of Copenhagen is 91 m (299 ft).  The lowest elevation of Copenhagen is 1 m (3 ft).  	The highest elevation of Copenhagen is not located in the city area.	1
2253	T1879	GW27	 In Your Honor was released on June 14, 2005 .  In Your Honor was recorded on January-March 2005.  The studio of In Your Honor is Studio 606 West, Northridge, Los Angeles.  The producer of In Your Honor are Foo Fighters, Nick Raskulinecz.  	The Foo Fighters produced 'In Your Honor' in London.	0
4468	T690	GW33	 Daniel Hillis was born as William Daniel Hillis ,  (1956-09-25) September 25, 1956 (age 62) , Baltimore, Maryland, U.S..  The nationality of Daniel Hillis is American.  The awards of Daniel Hillis is Dan David Prize (2002) , Grace Murray Hopper Award (1989).  The doctoral advisor of Daniel Hillis is Marvin Minsky , Gerald Jay Sussman , Claude Shannon.  	William Daniel Hillis is non american.	0
6688	T1081	GW19	 The alternative names of Caldo galego is Caldo; Galician broth.  The type of Caldo galego is Soup.  The created by of Caldo galego is Traditional.  The main ingredients of Caldo galego is Cabbage or other greens, potatoes, white beans, fatty pork.  	Caldo galego is a traditional vegetarian Spanish soup.	0
7957	T1250	GW22	 Sir Charles Algernon Parsons was born on 13 June 1854 , London, England, United Kingdom of Great Britain and Ireland.  Sir Charles Algernon Parsons died on 11 February 1931 (1931-02-12) (aged 76) , Kingston Harbour, Jamaica,.  Sir Charles Algernon Parsons was known for Steam turbine.  The awards of Sir Charles Algernon Parsons is Rumford Medal  (1902)  , Albert Medal (1911) , Franklin Medal  (1920)  ,  Faraday Medal  (1923)  ,  Copley Medal  (1928)  ,  Bessemer Gold Medal  (1929). 	Sir Charles Algernon Parsons is only known for his invention of Steam turbine.	1
455	T70	GW9	 The areas affected of February 2009 Great Britain and Ireland snowfall is British Isles and parts of Western Europe.   February 2009 Great Britain and Ireland snowfall was type on Winter storm.  The lowest temperature of February 2009 Great Britain and Ireland snowfall is  -18.4 C (-1.1 F) in Aviemore, Scotland.  The maximum snowfall or ice accretion of February 2009 Great Britain and Ireland snowfall is 55 centimetres (22.0 inches) in Okehampton, Devon. 	A mid-winter storm hit the British Isles and Western Europe in 2009.	2
3482	T548	GW28	 The city area of Dallas, Texas is 385.8 sq mi (999.3 sq km ).  The land area of Dallas, Texas is 340.5 sq mi (881.9 sq km).  The water area of Dallas, Texas is 45.3 sq mi (117.4 sq km).  The urban area of Dallas, Texas is 1,407.2 sq mi (3,645 sq km). 	Dallas, Texas has a smaller urban area compared to the area with water.	0
3360	T528	GW51	 Dance at Bougival is a painting.  The artist of Dance at Bougival is Pierre-Auguste Renoir.  The type of Dance at Bougival is Oil paint on canvas.  The location of Dance at Bougival is Museum of Fine Arts, Boston.  	The Dance at Bougival is an oil painting at the Museum of Fine Arts in Boston.	2
16134	T2675	GW123	 The number of number of employees of Dell is 145,000 (2018).  Dell was founded on February 1, 1984; 35 years ago (1984-02-01).  The headquarters of Dell is Round Rock, Texas, U.S..  The key people of Dell is Michael Dell ,  (Chairman & CEO)  , Jeff Clarke ,  (Vice-Chairman, Products & Operations)  , Karen Quintos ,  (CCO). 	Dell has 10000 employees in 2015	1
13069	T2333	GW4	 Extremadura VdlT is a city.  The type of Extremadura VdlT is Vino de la Tierra.  The country of Extremadura VdlT is Spain.  	Extremadura VdlT is part of France.	0
1676	T244	GW4	 The mother of Charles I is Anne of Denmark.  The born of Charles I is 19 November 1600 Dunfermline Palace, Dunfermline, Scotland.  The issue detail of Charles I are Charles James, Duke of Cornwall , Charles II , Mary, Princess of Orange , James II &amp; VII , Elizabeth , Anne  , Catherine , Henry, Duke of Gloucester , Henrietta, Duchess of Orleans.  The father of Charles I is James VI of Scotland and I of England. 	Charles I spent their entire life in the United Kingdom.	1
10894	T1817	GW93	 In the Lonely Hour was recorded on 2013-14.  The genre of In the Lonely Hour are Neo-R&amp;B, pop, soul.  The label of In the Lonely Hour are Capitol, Method.  The producer of In the Lonely Hour are Jimmy Napes, Steve Fitzmaurice, Komi, Naughty Boy, Two Inch Punch, Eg White, Fraser T Smith.  	In the Lonely Hour had only one producer.	0
7442	T1180	GW12	 The origin of Catfish and the Bottlemen is Llandudno, North Wales, United Kingdom.  The genres of Catfish and the Bottlemen are Alternative rock, indie rock, post-punk revival, garage rock.  The years active of Catfish and the Bottlemen was on 2007 (2007)-present.  The associated acts of Catfish and the Bottlemen are Billy Bibby & The Wry Smiles, Detroit Social Club.  	Billy Bibby & The Wry Smiles became popular in 2007.	0
5810	T963	GW11	 Cast Away was distributed by 20th Century Fox , (North America), DreamWorks Pictures , (International).  The running time of Cast Away is 143 minutes.  The country of Cast Away is United States.  In the box office, Cast Away made $429.6 million.  	Cast Away is longer than the average motion picture in the United States.	2
660	T546	GW1	 Circus was released on November 28, 2008  ( 2008-11-28 ).  Circus was recorded on November 8, 2006; May - September 2008.  The studio of Circus are  Various, Legacy Studios, Sony Music Studios (New York City, New York), Chalice Recording Studios, Conway Recording Studios, Sunset Studios, The Underlab, Train Tracks Studios (Los Angeles, California), Glenwood Place Studios (Burbank, California), Frou Frou Central (London, England), Bloodshy & Avant Studios, Maratone Studios (Stockholm, Sweden).  The producer of Circus are Benny Blanco, Bloodshy &amp; Avant, The Clutch, Dr. Luke, Fernando Garibay, Nate 'Danja' Hills, Rob Knox, Greg Kurstin, Let's Go to War, Max Martin, Harvey Mason, Jr., Nicole Morier, The Outsyders, Larry Rudolph exec.), Guy Sigsworth, Teresa LaBarbera Whites (exec.).  	The producer who did the most work on Circus is Dr. Luke.	1
14429	T2484	GW120	 The rank of Nizhny Novgorod is 5th in 2010.  The total population (2010 census) of Nizhny Novgorod is 1,250,619.  Nizhny Novgorod was city day on 3rd Saturday of August.  Nizhny Novgorod was city status since on 1221. 	City Day in Nizhny Novgorod which has the city status in the year 1221 is celebrated on 3rd Saturday August of every year.	2
14357	T2476	GW107	 The release date of Duel of Champions is 1961 (1961).  Duel of Champions was produced by Dominico Fazzari.  Duel of Champions was written by Carlo Lizzani , Ennio De Concini , Giuliano Montaldo.  Duel of Champions was directed by Ferdinando Baldi , Terence Young. 	Duel of Champions was released in the 60s.	2
4332	T670	GW53	 The relatives of Christopher Columbus is Brothers: , Giovanni Pellegrino , Giacomo (also called Diego) , Bartholomew , Sister: , Bianchinetta Columbus.  Christopher Columbus was born on Before 31 October 1451 , Genoa, Republic of Genoa.  Christopher Columbus died on (1506-05-20)20 May 1506 (aged  c. 54) , Valladolid, Crown of Castile.  The children of Christopher Columbus is Diego , Fernando. 	Diego Fernando was born before may 20 1506.	1
2557	T399	GW0	 The years active of Extreme was on 1985 - 1996 , 2007 - present  (reunions: 2004 - 2006).  The labels of Extreme is A&M.  The associated acts of Extreme are Queen , Van Halen , Dream Theater , DramaGods , Tribe of Judah , Adrenaline Mob , Mourning Widows , Satellite Party , Hurtsmile , Super TransAtlantic , Twisted Sister , Dweezil Zappa , Amazing Journey , Population One , Paul Gilbert.  The website of Extreme is www .extreme-band .com.  	Extreme opened up for Queen on their U.S. tour during the 1980's.	1
16288	T2692	GW115	 The hdi (2017) of Tbilisi is 0.857 - very high.  The density of Tbilisi is 3,194.38/km 2  (8,273.4/sq mi).  The highest elevation of Tbilisi is 770 m (2,530 ft).  The lowest elevation of Tbilisi is 380 m (1,250 ft). 	Tbilisi HDI (2017) 0.007 – very low	0
15409	T2594	GW128	 Goldfinger is a movie.  Goldfinger was distributed by United Artists.  Goldfinger was screenplay by Richard Maibaum, Paul Dehn, Uncredited:, Berkely Mather.  Goldfinger was story by Uncredited:, Johanna Harwood, Berkely Mather. 	Goldfinger had five screenwriter collaborators for its plot.	0
8420	T1317	GW6	 The location of Angkor Wat is Angkor, Siem Reap, Cambodia.  The region of Angkor Wat is Asia and the Pacific.   The cultures of Angkor Wat is Khmer Empire.  The architectural styles of Angkor Wat is Khmer (Angkor Wat style). 	The Khmer Empire didn't found any places in Angkor.	0
13214	T2349	GW1	 Gassed is a painting.  The year of Gassed is c. March 1919.  The dimensions of Gassed is 231 cm   611 cm (91 in   240½ in).  The location of Gassed is Imperial War Museum, Lambeth Road, London, England.  	Gassed was finished in the Spring.	2
9603	T1549	GW1	 Jennifer Love Hewitt was born on ( 1979-02-21 )  February 21, 1979  (age 39)   Waco, Texas, United States.  The residence of Jennifer Love Hewitt is Pacific Palisades, Los Angeles, California, United States.  The spouse(s) of Jennifer Love Hewitt is Brian Hallisay ( m.  2013).  The number of children of Jennifer Love Hewitt are 2. 	The father of both of Jennifer Love Hewitt's children is Brian Hallisay.	1
6832	T1099	GW59	 Chicago was edited by Martin Walsh.  Chicago was directed by Rob Marshall.  Chicago was produced by Martin Richards.  Chicago was starring Renée Zellweger , Catherine Zeta-Jones , Richard Gere , Queen Latifah , John C. Reilly , Taye Diggs. 	Rob Marshall produced Chicago.	0
13335	T2362	GW118	 The artist of Jeunes filles au piano is Pierre-Auguste Renoir.  The year of Jeunes filles au piano is 1892.  The dimensions of Jeunes filles au piano is 116 cm   90 cm (46 in   35 in).  The location of Jeunes filles au piano is Musée d'Orsay, Paris.  	Jeunes filles au piano was drawned in August 14 1892	1
9441	T1505	GW85	 The number of children of Jessica Lange are 3; including Shura Baryshnikov.  Jessica Lange was born on April 20, 1949  (age 69)   Cloquet, Minnesota, U.S..  The spouse(s) of Jessica Lange is Paco Grande ( m.  1971;  div.  1981).  Jessica Lange is a person. 	Jessica Lange is a mom to three children.	1
15228	T2574	GW126	 I'm So Sick is a album.  The album of I'm So Sick is Flyleaf.  I'm So Sick was released on August 29, 2006.  I'm So Sick was recorded on May 2005 at Seattle, Washington. 	I'm So Sick Single by Flyleaf from the album Flyleaf Recorded on May 2006 at California.	1
11004	T1832	GW85	 Ivan Pului is a person.  Ivan Pului was born on 2 February 1845  Hrymayliv, Austrian Empire (present-day Ukraine).  The alma mater of Ivan Pului are University of Vienna, University of Strasbourg.  The fields of Ivan Pului is Physicist. 	Ivan Pului is a pysicist.	1
8334	T1303	GW17	 The origin of Bowling for Soup is Wichita Falls, Texas, U.S..  The years active of Bowling for Soup was on 1994 (1994)-present.  The labels of Bowling for Soup are Brando, FFROE, Jive, Que-so, RCA, Silvertone, Sony BMG, Zomba.  The associated acts of Bowling for Soup are Jarinus, Linus of Hollywood, Patent Pending, The Dollyrots, Jaret & Erik, Christy Darlington. 	Bowling for Soup has been active for over 20 years.	2
10271	T1716	GW85	 Joe Pesci is a person.  Joe Pesci was born on February 9, 1943  (age 75)   Newark, New Jersey, U.S..  The years active of Joe Pesci is 1961-present.  The number of children of Joe Pesci are 1.  	Joe Pesci is still alive	2
