index	table_id	annotator_id	premise	hypothesis	label
16150	T2676	GW126	 The area served of China Mobile Limited are China, Hong Kong  (as CMHK), Pakistan  (as Zong), United Kingdom  (as CMLink).  The products of China Mobile Limited are Fixedline telephony, Mobile telephony, Broadband internet, Digital television, Internet television.  The number of traded as of China Mobile Limited is SEHK: 941, NYSE: CHL, Hang Seng Component.  The website of China Mobile Limited is www .10086 .cn , www .chinamobileltd .com.  	China Mobile Limited website is www.chinamobileltd.com	0
14266	T2466	GW1	 The state capital of alaska of Juneau, Alaska is 3,253.92 sq mi (8,427.63 km 2 ).  The land area of Juneau, Alaska is 2,702.01 sq mi (6,998.16 km 2 ).  The water area of Juneau, Alaska is 551.92 sq mi (1,429.46 km 2 ).  The urban area of Juneau, Alaska is 14.0 sq mi (36 km 2 ). 	Juneau, Alaska is over 3.5 million square miles.	0
8953	T1385	GW28	 The number of volunteers of Friends of Earth is some 5,000 local activist groups.  Friends of Earth is a organization.  The focus of Friends of Earth are Environmentalism, Human rights.  The number of members of Friends of Earth is 75 national member groups. 	Friends of Earth is a militant environmental activist group.	1
1891	T279	GW0	 The breeder of Cyllene is Charles Day Rose.  The owner of Cyllene is Charles Day Rose.  The record of Cyllene is 11: 9-1-1.   The country of Cyllene is United Kingdom of Great Britain and Ireland. 	Cyllene had under ten victories in it's career.	2
13146	T2341	GW110	 The host country of 2008 Men's Olympic football tournament is China.  2008 Men's Olympic football tournament was dates on (2008-08-07) (2008-08-23)7 August - 23 August 2008 ,  (16 days).  The teams of 2008 Men's Olympic football tournament is 16 (from 6 confederations).  The venue(s) of 2008 Men's Olympic football tournament is 6 (in 5 host cities).  	China was represented in the 2008 Men's Olympic football tournament.	1
1927	T284	GW35	 John Fogerty is a musician.  John Fogerty was born on May 28, 1945  ( 1945-05-28 )  (age 73)  Berkeley, California, U.S..  The genres of John Fogerty are Roots rock ,  rock and roll ,  country rock.  The occupation(s) of John Fogerty are Musician , singer songwriter , record producer. 	John Fogerty is an American musician.	2
1662	T243	GW4	 The wanted since of Joaquín Guzmán was on 2001 (Prior to 2014 incarceration).  The relatives of Joaquín Guzmán are At least 10 Iván Archivaldo Guzmán Salazar, Jesús Alfredo Guzmán Salazar, César Guzmán Salazar, Alejandrina Gisselle Guzmán Salazar, Édgar Guzmán López (†), Joaquín Guzmán López, Victor Arael Hernandez Lopez, Griselda Guadalupe Guzmán López, María Joaquina Guzmán Coronel, Emali Guadalupe Guzmán.  The reward amount of Joaquín Guzmán is Mexico: US$3.8 million , United States: US$5 million.  The wanted by of Joaquín Guzmán is Attorney General of Mexico and the US Drug Enforcement Administration. 	Joaqu’n Guzm‡n was only ever wanted by the US government.	0
13137	T2340	GW52	 The matches played of 2004 Men's Olympic football tournament is 32.  The goals scored of 2004 Men's Olympic football tournament is 101 (3.16 per match).  The attendance of 2004 Men's Olympic football tournament is 401,415 (12,544 per match).  	The 2004 Men's Olympic football tournament was a highly populated event.	1
3325	T522	GW33	 The sire of Danzig is Northern Dancer.  The owner of Danzig is Henryk de Kwiatkowski.  The trainer of Danzig is Woody Stephens.  The breeder of Danzig is Derry Meeting Farm and William S. Farish III. 	Woody Stephens is a trainer of Northern Dancer	1
9262	T1448	GW87	 Jessica Biel was born on  March 3, 1982  (age 36)   Ely, Minnesota, U.S..  The birth name of Jessica Biel is Jessica Claire Biel.  The education of Jessica Biel is Fairview High School.  The spouse(s) of Jessica Biel is Justin Timberlake ( m.   2012 ). 	Jessica Biel has a happy marriage with Justin Timberlake.	1
5161	T873	GW6	 Chengdu is a city.  The country of Chengdu is People's Republic of China.  The province of Chengdu is Sichuan.  The divisions - county-level of Chengdu are 10 districts,  5 county-level cities,  5 counties.  	Sichuan is the largest province in People's Republic of China.	1
15026	T2550	GW129	 Telefônica Brasil S.A. is a organization.  The industry of Telefônica Brasil S.A. is Telecommunications.  Telefônica Brasil S.A. was founded on 1993 (launched as Telesp Celular) , 13 April 2003 (launched as Vivo brand).  The products of Telefônica Brasil S.A. is Fixed, mobile, Internet, Television. 	Telefônica Brasil is a Telecommunication Industry	2
7960	T1251	GW40	 The key people of Bill & Melinda Gates Foundation are Bill Gates (Co-Chair), Melinda Gates (Co-Chair), William H. Gates Sr. (Co-Chair), Susan Desmond-Hellmann (CEO).  The number of formation of Bill & Melinda Gates Foundation is 2000; 19 years ago (2000).  The formerly called of Bill & Melinda Gates Foundation is William H. Gates Foundation.   The area served of Bill & Melinda Gates Foundation is Worldwide. 	Bill Gates is married to Melinda Gates.	1
12118	T1990	GW72	 Home Again was distributed by Open Road Films.  The running time of Home Again is 97 minutes.  The budget of Home Again is $15 million.  In the box office, Home Again made $37.3 million.  	Home Again did not make enough at the Box Office to cover its budget	0
1063	T1870	GW4	 Invisible Touch is a album.  The genre of Invisible Touch are Pop rock, synth-pop, art rock.  The label of Invisible Touch are Charisma/Virgin, Atlantic.  The producer of Invisible Touch are Genesis, Hugh Padgham.  	Invisible Touch had a lot of pop music throughout it.	1
13394	T2369	GW116	 Goats Head Soup is a album.  Goats Head Soup was released on 31 August 1973.  Goats Head Soup was recorded on 25 November - 21 December 1972 and 23 May - 20 June 1973, Dynamic Sound Studio, Kingston, Jamaica, 16 to 18 January 1973, SIR Studios, Los Angeles, U.S.A., 23 May - 20 June, 1973, Island Recording Studios, London, England..  The length of Goats Head Soup is 46:56. 	Goats Head Soup was released on August 31, 1973.	2
1101	T163	GW0	 James T. Russell was born on 1931 (age 87-88)  Bremerton, Washington, U.S..  The nationality of James T. Russell is American.  The education of James T. Russell is Bachelor of Arts in Physics, Reed College.  The employer of James T. Russell is Pacific Northwest National Laboratory. 	James T. Russell was born in the Pacific northwest area of U.S.	2
12885	T2312	GW117	 Early Sunday Morning is a painting.  The year of Early Sunday Morning is 1930.  The medium of Early Sunday Morning is Oil paint, canvas.  The dimensions of Early Sunday Morning is 89.4 cm (35.2 in)   153 cm (60 in).  	Early Sunday Morning was pained with only 1 brush.	1
9621	T1553	GW1	 Julia Stiles was born on March 28, 1981  (age 37)    New York City, New York, U.S..  The alma mater of Julia Stiles is Columbia University (B.A.).  The spouse(s) of Julia Stiles is Preston J. Cook ( m.  2017).  The number of children of Julia Stiles are 1.  	The father of Julia Stiles' child is Preston J. Cook.	1
5544	T926	GW59	 The production company of Breathe are Participant Media, Silver Reel, BBC Films, British Film Institute, Embankment Films, Imaginarium Productions.  Breathe was distributed by Bleecker Street , (United States), STX International , (United Kingdom).  Breathe was produced by Jonathan Cavendish.  Breathe was starring Andrew Garfield, Claire Foy, Tom Hollander, Hugh Bonneville, Dean-Charles Chapman, Ed Speleers. 	Breathe was distributed more by Bleecker Street than STX International.	1
10229	T1708	GW0	 John Deere is a person.  John Deere was born on ( 1804-02-07 ) February 7, 1804  Rutland, Vermont.  John Deere died on May 17, 1886 (1886-05-17)  (aged 82)  Red Cliff in Moline, Illinois.  The children of John Deere are Francis Albert (1828-1848), Jeanette (1830-1916), Ellen Sarah (1832-1897), Frances Alma (1834-1851), Charles (1836-1907), Emma Charlotte (1840-1911), Hiram Alvin (1842-1844), Alice Marie (1844-1900), Mary Frances (1851-1851).  	John Deere had several children who died prematurely.	2
7958	T1250	GW22	 The awards of Sir Charles Algernon Parsons is Rumford Medal  (1902)  , Albert Medal (1911) , Franklin Medal  (1920)  ,  Faraday Medal  (1923)  ,  Copley Medal  (1928)  ,  Bessemer Gold Medal  (1929).  Sir Charles Algernon Parsons died on 11 February 1931 (1931-02-12) (aged 76) , Kingston Harbour, Jamaica,.  Sir Charles Algernon Parsons was born on 13 June 1854 , London, England, United Kingdom of Great Britain and Ireland.  The spouse(s) of Sir Charles Algernon Parsons is Katharine Bethell  , (m. 1883) (d. 1933). 	Sir Charles Algernon Parsons married twice and received only 4 awards.	0
43	T6	GW7	 The genres of Kansas are Progressive rock, art rock, hard rock.  The years active of Kansas was on 1973 - 1984, 1985 - present.  The labels of Kansas are Kirshner, MCA, Magna Carta, Inside Out.  The associated acts of Kansas are Proto-Kaw, Streets, AD, Seventh Key, Native Window, Dixie Dregs, Deep Purple, Shooting Star. 	They just finished an album.	1
13580	T2390	GW111	 Women's artistic team all-around at the Games of the XXVI Olympiad is a sports event.  The venue of Women's artistic team all-around at the Games of the XXVI Olympiad is Georgia Dome.  The date of Women's artistic team all-around at the Games of the XXVI Olympiad is July 21-23, 1996.  The competitors of Women's artistic team all-around at the Games of the XXVI Olympiad is 82 from 12 nations.  	The women's artistic team competed at the Georgia Dome.	2
470	T245	GW16	 The spouse of Chris Hardwick is Lydia Hearst ( m.   2016 ).  The birth name of Chris Hardwick is Christopher Ryan Hardwick.  Chris Hardwick was born on November 23, 1971 ( 1971-11-23 )   (age 47)  Louisville, Kentucky, U.S..  The years active of Chris Hardwick was on 1991 - present. 	Christopher Ryan Hardwick is forth seven years old and  if the date of birth is 1971 it is correct.	2
12918	T2316	GW112	" The official languages of Republic of Ecuador is Spanish.  The recognized regional languages of Republic of Ecuador is Kichwa (Quichua), Shuar and others ""are in official use for indigenous peoples"".  The ethnic groups  () of Republic of Ecuador are 71.9% Mestizo, 7.4% Montubio, 7.2% Afro-Ecuadorian, 7% Amerindian, 6.1% White, 0.4% others.  The demonym(s) of Republic of Ecuador is Ecuadorian. "	Many Ecuadorians speak both Spanish and English.	1
2660	T425	GW4	 The synonym(s) of Chess960 are Fischer Random Chess (FRC), FR Chess, Fischerandom, New Chess.   The genre(s) of Chess960 are Board game, Chess variant.  The number of playing time of Chess960 are Casual games: 10 - 60 min Tournament games: from 10 min (fast chess) to > 6 h.  The random chance of Chess960 is None. 	The game Chess960 has a lot of random chance.	0
2167	T338	GW14	 Fleet Foxes is a musician.  The genres of Fleet Foxes are Indie folk , Americana , baroque pop , folk rock.  The labels of Fleet Foxes are Sub Pop  (US) , Bella Union  (UK and Europe) , Arts & Crafts  Mexico , Nonesuch , Warner Bros..  The associated acts of Fleet Foxes are Animal Collective , Pedro the Lion , Joanna Newsom , Father John Misty , The Blood Brothers , Past Lives , Peter Matthew Bauer , Dolour , Beach House. 	Animal Collective releases music under the Sub Pop label.	1
7893	T1242	GW72	 The spouse(s) of Caitlyn Jenner are Chrystie Crownover , ( m. 1972;  div. 1981), Linda Thompson , ( m. 1981;  div. 1986), Kris Kardashian , ( m. 1991;  div. 2015).  The number of children of Caitlyn Jenner are 6; including Brandon, Brody, Kendall and Kylie.  Caitlyn Jenner was born as William Bruce Jenner ,  (1949-10-28) October 28, 1949 (age 69) , Mount Kisco, New York, U.S..  The television of Caitlyn Jenner are Keeping Up with the Kardashians, I Am Cait. 	Caitlyn Jenner is no longer married to spouse Kris Kardashian	2
3855	T611	GW0	 Dark Horse was released on 9 December 1974.  Dark Horse was recorded on November 1973, April 1974, August-October 1974.  The genre of Dark Horse are Rock, funk, folk rock, soul.  The length of Dark Horse is 41:19. 	Dark Horse was recorded in two different countries.	2
500	T80	GW2	 Channel Orange was released on July 10, 2012  ( 2012-07-10 ).  Channel Orange was recorded on 2011 - 2012.  The studio of Channel Orange are EastWest, Hollywood, CA, Henson, Hollywood, CA, Manhattan Sound Recording, New York, NY, Record Plant, Hollywood, CA, San Ysidro, Beverly Hills, CA, Studio for the Talented and Gifted, Los Angeles, CA, Westlake, Los Angeles, CA.  The length of Channel Orange is 62 : 18. 	Channel Orange was recorded in 7 studios.	2
2854	T457	GW4	 Contact is a movie.  In the box office, Contact made $171.1 million.   Contact was screenplay by James V. Hart Michael Goldenberg.  Contact was starring Jodie Foster, Matthew McConaughey, James Woods, John Hurt, Tom Skerritt, Angela Bassett. 	The movie Contact was able to win some awards.	1
11338	T1874	GW93	 Hunter Hunter was english magazine on Weekly Shonen Jump.  The original run of Hunter Hunter was on March 3, 1998 - present.  The number of volumes of Hunter Hunter are 36  (List of volumes).   The english publisher of Hunter Hunter is Viz Media. 	Hunter Hunter has 50 volumes.	0
1242	T184	GW1	 Hip, Hip, Hurrah! is a painting.  The artist of Hip, Hip, Hurrah! is Peder Severin Kroyer.  The medium of Hip, Hip, Hurrah! is Oil-on-canvas.  The location of Hip, Hip, Hurrah! is Gothenburg Museum of Art.  	The painting has moderate value.	1
12006	T1973	GW86	 The owner of Imperial Commander is Our Friends in the North.  The trainer of Imperial Commander is Nigel Twiston-Davies.  Imperial Commander died on 6 April 2017 (aged 16).  The country of Imperial Commander is Ireland. 	Imperial Commander spent his entire life in Ireland.	1
5401	T905	GW51	 The type of Cagayan de Oro is Sangguniang Panlungsod.  The mayor of Cagayan de Oro is Oscar Moreno (PDP-Laban).  The vice mayor of Cagayan de Oro is Rainier Joaquin Uy (PDP-Laban).  The congressman of Cagayan de Oro are Rolando Uy (1st) (PDP-Laban), Maximo Rodriguez (2nd) (PDP-Laban). 	oro means gold in Spanish.	1
16279	T2691	GW111	 R. K. Laxman was born on Rasipuram Krishnaswami Iyer Laxman , (1921-10-24)24 October 1921 , Mysore, Kingdom of Mysore, British India , (now in Karnataka, India).  R. K. Laxman died on 26 January 2015(2015-01-26) (aged 93) , Pune, Maharashtra, India.  The occupation of R. K. Laxman is Cartoonist, illustrator.  R. K. Laxman was known for Common Man cartoon. 	R. K. Laxman is still illustrating today.	0
10827	T1806	GW94	 In the Electric Mist is a movie.  In the Electric Mist was distributed by TFM Distribution.  The running time of In the Electric Mist is 117 minutes.  In the box office, In the Electric Mist made $7.9 million.  	In the Electric Mist made more than its budget in the box office.	1
7407	T1172	GW1	 The number built of Il-96 is 30.  The developed from of Il-96 is Ilyushin Il-86.   Il-96 was first flight on 28 September 1988; 30 years ago (1988-09-28).  Il-96 was introduction on 29 December 1992 with Aeroflot. 	Il-96 was introduced about four years after it was first flown.	2
16332	T2697	GW123	 The release date of The Assassination of Richard Nixon are May 17, 2004 (2004-05-17) (Cannes), December 29, 2004 (2004-12-29) (United States).  The language of The Assassination of Richard Nixon is English.  The country of The Assassination of Richard Nixon is United States , Mexico.  The Assassination of Richard Nixon was music by Steven M. Stern. 	The Assassination of Richard Nixon's Country is Australia	1
8673	T1350	GW35	 Channing Tatum was born as Channing Matthew Tatum ,  (1980-04-26) April 26, 1980 (age 38) , Cullman, Alabama, U.S..  The occupation of Channing Tatum is Actor.  The years active of Channing Tatum is 2000-present.  The spouse(s) of Channing Tatum is Jenna Dewan , ( m. 2009;  sep. 2018). 	Channing Tatum quit acting last year.	0
8493	T1326	GW68	 The number of members of The Japan Society of Applied Physics is 23,000.  The Japan Society of Applied Physics was founded on October 25, 1949; 69 years ago (1949-10-25).  The type of The Japan Society of Applied Physics is public interest incorporated association (公益社団法人).  The key people of The Japan Society of Applied Physics is President , Makoto Konagai. 	The Japan Society of Applied Physics is a private interest unincorporated association with 25,000 members.	0
7198	T1144	GW68	 The students of Florida International University is 56,886 (2017).  Florida International University was established on 1965; 54 years ago (1965).  The endowment of Florida International University is $196.2 million (2017).  The campus of Florida International University is City , 573.4 acres (2.320 km 2 ). 	Its campus is less than 100 miles away from Orlando.	1
6549	T1115	GW27	 Bringing It All Back Home was recorded on January 13-15, 1965.  The studio of Bringing It All Back Home is Columbia Studio A & Studio B, New York City.  The genre of Bringing It All Back Home are Folk rock, folk.  The label of Bringing It All Back Home is Columbia. 	The folk portion of 'Bringing It All Back Home' was recorded at Columbia Studio A.	1
13977	T2434	GW31	 High Voltage is a album.  High Voltage was released on 30 April 1976.  High Voltage was recorded on 1974-75 , at Albert Studios ,  in (King Street) Sydney,  , Australia.  The length of High Voltage is 44:37. 	High Voltage is an vinyl album with a length of 44 minutes and 37 seconds.	1
5658	T1161	GW14	 Brand New Eyes is a album.  Brand New Eyes was released on September 29, 2009 (2009-09-29).  Brand New Eyes was recorded on January-March 2009.  The studio of Brand New Eyes is Lightning Sound Studios, Hidden Hills, California. 	More than one album was recorded at Lightning Sound Studios.	1
3626	T571	GW33	 The workmaster of Diamond Trellis Faberge egg is August Holmstrom.  The materials used of Diamond Trellis Faberge egg is Gold, jadeite, rose-cut diamonds.  The height of Diamond Trellis Faberge egg is 108 mm (4 1/4 in.).  The surprise of Diamond Trellis Faberge egg is The egg opened to reveal an ivory elephant, thought missing for many year, which was discovered in the British Royal Collection..  	August Holmstršm's Height is 108 mm (4 1/4 in.)	0
16205	T2683	GW110	 The owner of Hathway Cable & Datacom Ltd is Reliance Industries Limited (71.95%).  The type of Hathway Cable & Datacom Ltd is Public company.  The industry of Hathway Cable & Datacom Ltd is Telecommunications, , Broadcasting.  The headquarters of Hathway Cable & Datacom Ltd is Mumbai, Maharashtra, India. 	Hathway Cable & Datacom Ltd is a Mumbai-based subsidiary of Reliance Industries.	2
991	T145	GW3	 Justin Theroux was born as Justin Paul Theroux    ( 1971-08-10 )  August 10, 1971  (age 47)   Washington, D.C., U.S..  The alma mater of Justin Theroux is Bennington College.  The spouse(s) of Justin Theroux is Jennifer Aniston (m.  2015;  sep.  2018).  The relatives of Justin Theroux are Alexander Theroux (paternal uncle) ,  Paul Theroux (paternal uncle) ,  Peter Theroux (paternal uncle) ,  Marcel Theroux (paternal first cousin) ,  Louis Theroux (paternal first cousin).  	Justin Theroux is latino.	1
1184	T175	GW0	 The production company of Fences are Bron Creative ,  Macro Media ,  Escape Artists ,  Scott Rudin Productions.  Fences was produced by Todd Black ,  Scott Rudin ,  Denzel Washington.  The release date of Fences are December 15, 2016  ( 2016-12-15 )  (Curran Theatre) ,  December 16, 2016  ( 2016-12-16 )  (United States).  Fences was based on Fences  by August Wilson. 	Scott Rudin Productions was the primary company behind Fences.	1
13296	T2358	GW116	 Giant's Causeway was last updated on April 17, 2010.  	Giant's Causeway has always been held at Keeneland.	1
12713	T2293	GW89	 The venue of Men's road time trial at the Games of the XXXI Olympiad is Pontal, Rio de Janeiro , 54.5 km (33.9 mi).  The date of Men's road time trial at the Games of the XXXI Olympiad is 10 August 2016.  The competitors of Men's road time trial at the Games of the XXXI Olympiad is 40 from 30 nations.  The winning time of Men's road time trial at the Games of the XXXI Olympiad is 1:12:15.42.  	The men's trials were held on August 10, 2016.	2
9141	T1413	GW4	 John Desmond Bernal was born on ( 1901-05-10 ) 10 May 1901  Nenagh, County Tipperary, Ireland.  The institutions of John Desmond Bernal are Birkbeck College, University of London.  John Desmond Bernal died on 15 September 1971 (1971-09-15)  (aged 70)  London, England.  The alma mater of John Desmond Bernal is University of Cambridge. 	John Desmond Bernal went to college in a different country than they were born in.	2
191	T32	GW0	 The associated acts of John Frusciante are Red Hot Chili Peppers , Ataxia , Josh Klinghoffer , the Mars Volta , Omar Rodríguez-López , Wu-Tang Clan , Black Knights , Venetian Snares , Duran Duran , Johnny Marr , Warpaint.  John Frusciante was also known as Trickfinger.  The instruments of John Frusciante are Guitar , vocals , bass , keyboards , synthesizer.  The labels of John Frusciante are Warner Bros., , Record Collection , , Birdman, , American Recordings , Funk Soul Recordings, , Neurotic Yell Records, , Acid Test. 	John Frusciante plays only one instrument.	0
6345	T1039	GW19	 The capitaland largest city was on Ouagadougou , 12.333; -1.667.  The official languages of Burkina Faso is French.  The recognised national languages of Burkina Faso are Moore ,  Fula ,  Dioula.  The ethnic groups  (1995) of Burkina Faso are 47.9% Mossi, 10.3% Fula, 6.9% Lobi, 6.9% Bobo, 6.7% Mande, 5.3% Senufo, 5.0% Gurunsi, 4.8% Gurma, 3.1% Tuareg. 	The majority of the population speak French.	1
14024	T2439	GW107	 Men's ice hockey at the Games of the VII Olympiad is a sports event.  The venue of Men's ice hockey at the Games of the VII Olympiad is Palais de Glace d'Anvers.  The dates of Men's ice hockey at the Games of the VII Olympiad is April 23-29.  The competitors of Men's ice hockey at the Games of the VII Olympiad is 60 from 7 nations.  	There were nations that sent multiple competitors.	2
15865	T2645	GW1	 The number of headquarters of Shaft, Inc. is 1-29-15 Kami-Igusa, Suginami, Tokyo, Japan.  The key people of Shaft, Inc. is Mitsutoshi Kubota (President)  ,  Akiyuki Shinbo (Executive director).  The type of Shaft, Inc. is Animation studio.  The genre of Shaft, Inc. is Various. 	Shaft, Inc. is only in one genre.	0
6716	T1085	GW11	 Boy is a animal.  The species of Boy is Dog.  The breed of Boy is Poodle.  The occupation of Boy is Hunting dog and military mascot. 	Boy is a thoroughbred.	2
4199	T655	GW28	 Dave Morin was born on (1980-10-14) October 14, 1980 (age 38) , Helena, Montana, U.S..  The residence of Dave Morin is San Francisco, California, U.S..  The nationality of Dave Morin is American.  Dave Morin was known for Path , Brit + Co. , Facebook. 	Dave Morin is an American man involved in the tech industry.	2
5890	T1119	GW12	 Burzum was also known as Count Grishnackh.  The genres of Burzum are Black metal, dark ambient, neo-Medieval music.  The years active of Burzum was on 1991-1999, 2009-2018.  The associated acts of Burzum are Mayhem, Old Funeral, Darkthrone. 	Burzum is a black metal band who has been active for a total of 20 years.	0
2128	T328	GW0	 The birth name of Felicity Jones is Felicity Rose Hadley Jones.  Felicity Jones was born on 17 October 1983  (age 35)   Birmingham, West Midlands, England.  The alma mater of Felicity Jones is Wadham College, Oxford.  The home town of Felicity Jones is Bournville, Birmingham. 	Wadham College is located in Felicity Jones' city of birth.	1
10785	T1801	GW84	 The institutions of Hugh Bradner are Champion Paper &amp; Fiber Co. (1936-1937), California Institute of Technology (1938-1941), US Naval Ordnance Laboratory (1941-1943), University of Chicago (1943-1943), Los Alamos National Laboratory (1943-1946), University of California, Berkeley (1946-1961), University of California, San Diego (1961-1980).  The alma mater of Hugh Bradner are Miami University - A.B. (1937), California Institute of Technology - Ph.D. (1941).  The awards of Hugh Bradner are Miami University Medal (1960),  Sc.D. (Honorary), Miami University (1961).  The fields of Hugh Bradner are Engineering, physics, geophysics. 	Hugh Bradner spent more time working in engineering than in physics.	1
14727	T2517	GW107	 The release date of Memories of Underdevelopment is 19 August 1968 (1968-08-19).  Memories of Underdevelopment was starring Sergio Corrieri , Daisy Granados.  Memories of Underdevelopment was music by Leo Brouwer.  The cinematography of Memories of Underdevelopment was by Ramón F. Suárez. 	Memories of Underdevelopment is famous in the US.	1
5786	T961	GW28	 The years active of Chess is c. 6th-century to present.  The genre(s) of Chess is Board game , Abstract strategy game , Mind sport.  The players of Chess is 2.  The playing time of Chess was on Casual games usually last 10 to 60 minutes; tournament games last anywhere from about ten minutes (fast chess) to six hours or more.. 	Chess is a centuries-old game of strategy pitting two players against each other.	2
176	T27	GW0	 The budget of Charlie and the Chocolate Factory is $150 million.  In the box office, Charlie and the Chocolate Factory made $475 million.   The release date of Charlie and the Chocolate Factory are July 10, 2005  ( 2005-07-10 )  (Grauman's Chinese Theatre) , July 15, 2005  ( 2005-07-15 )  (United States) , July 29, 2005  ( 2005-07-29 )  (United Kingdom).  The running time of Charlie and the Chocolate Factory is 115 minutes. 	The Whole movie budget costed less than 100 million dollars to be made.	0
1309	T191	GW2	 Escape the Fate is a musician.  The genres of Escape the Fate are Post-hardcore ,  hard rock ,  metalcore ,  screamo  ,  emo.  The years active of Escape the Fate was on 2004 - present.  The labels of Escape the Fate are Eleven Seven ,  Universal ,  DGC ,  Interscope ,  Polydor ,  Epitaph. 	Escape the Fate has released music on more than 5 labels.	2
15526	T2607	GW13	 The type of IBM Watson Talent is Subsidiary.  IBM Watson Talent was founded on 1987.  The founder of IBM Watson Talent is Nooruddin S. Karsan, Co-Founder, Rhea Varghese, Co-Founder, Chairman of the Board and Chief Executive Officer.  The headquarters of IBM Watson Talent is Wayne, Pennsylvania, United States. 	IBM Watson Talent was co-founded by three individuals.	0
4357	T674	GW33	" Christopher Latham Sholes died on February 17, 1890(1890-02-17) (aged 71) , Milwaukee, Wisconsin, U.S..  The resting place of Christopher Latham Sholes is Forest Home Cemetery, Milwaukee, Wisconsin, U.S..  The occupation of Christopher Latham Sholes is Printer, inventor, legislator.  Christopher Latham Sholes was known for ""The Father of the typewriter,"" inventor of the QWERTY keyboard.  "	Christopher Latham Sholes invented Forest Home Cemetery	0
15263	T2578	GW121	 In the box office, Lawrence of Arabia made $70 million.   Lawrence of Arabia was produced by Sam Spiegel.  Lawrence of Arabia was distributed by Columbia Pictures.  Lawrence of Arabia was based on Seven Pillars of Wisdom  , by T. E. Lawrence. 	Lawrence of Arabia was produced and distributed by different companies.	2
6413	T1049	GW28	 Carnation, Lily, Lily, Rose is a painting.  The artist of Carnation, Lily, Lily, Rose is John Singer Sargent.  The year of Carnation, Lily, Lily, Rose is 1885 (1885).  The location of Carnation, Lily, Lily, Rose is Tate Britain.  	Carnation, Lily, Lily, Rose is a 19th century European work of art.	2
11052	T1837	GW4	 Hulk was produced by Avi Arad, Larry J. Franco, Gale Anne Hurd, James Schamus.  The release date of Hulk is June 20, 2003.  The running time of Hulk is 138 minutes.  Hulk was starring Eric Bana, Jennifer Connelly, Sam Elliott, Josh Lucas, Nick Nolte. 	Hulk wound up winning awards ini 2003.	1
9544	T1530	GW84	 The also known as of Kajukenbo is Hawaiin Kenpo.  The focus of Kajukenbo is Hybrid.  The creator of Kajukenbo are Adriano Emperado, Peter Young Yil Choo, Joe Holck, Frank Ordonez, George Chang.  The parenthood of Kajukenbo are Kara-Ho Kenpo, Danzan-ryu Jujutsu, Judo, Shotokan Karate, Tang Soo Do, Chin Na, Boxing, Eskrima.  	Kajukenbo is a version of anime.	0
14453	T2487	GW1	 Karl Joseph O'Callaghan APM was born on 1956 , England.  The country of Karl Joseph O'Callaghan APM is Western Australia Police.  The service years of Karl Joseph O'Callaghan APM was on 1976-2017.  The rank of Karl Joseph O'Callaghan APM was on Commissioner (2004-2017) , Assistant Commissioner (2001-2004) , Superintendent (1996-2001) , Senior Sergeant (1992-1996). 	Karl Joseph O'Callaghan served over three decades.	2
11811	T1948	GW85	 Iron Maiden is a musician.  The genres of Iron Maiden is Heavy metal.  The years active of Iron Maiden is 1975-present.  The associated acts of Iron Maiden are The Entire Population of Hackney, Gogmagog, Praying Mantis, Samson, Trust, Urchin. 	Iron Maiden is still played	1
4798	T764	GW51	 Crucifixion is a painting.  The artist of Crucifixion is Salvador Dali.  The medium of Crucifixion is Oil on canvas.  The location of Crucifixion is Metropolitan Museum of Art, New York City.  	Dali is originally form Spain and championed surrealism in art.	1
13070	T2333	GW114	 Extremadura VdlT is a city.  The type of Extremadura VdlT is Vino de la Tierra.  The country of Extremadura VdlT is Spain.  	Extremadura is a Spanish geographical indication for Vino de la Tierra.	2
993	T147	GW2	 The artist of Cabaret Scene is Salvador Dali.  The year of Cabaret Scene is 1922.  The dimensions of Cabaret Scene is 52 cm 41 cm (20 in 16 in).  The location of Cabaret Scene is private collection of Francois Petit, Paris.  	Cabaret Scene in now located in Europe.	2
8762	T1361	GW4	 The manufacturer of A300 is Airbus.  The variants of A300 is A300-600ST Beluga  ,  Airbus A310.  The developed into of A300 is Airbus A330 , Airbus A340.   A300 was introduction on 30 May 1974 with Air France. 	The Airbus A300 had over 1000 made.	0
13980	T2434	GW1	 High Voltage was released on 30 April 1976.  High Voltage was recorded on 1974-75 , at Albert Studios ,  in (King Street) Sydney,  , Australia.  The genre of High Voltage is Hard rock, blues rock.  The producer of High Voltage is Harry Vanda, George Young.  	George Young did more of the production work on High Voltage than Harry Vanda.	1
4101	T641	GW33	 Darren Aronofsky was born on (1969-02-12) February 12, 1969 (age 49) , New York City, New York, U.S..  The alma mater of Darren Aronofsky is Harvard University , AFI Conservatory.  The partner(s) of Darren Aronofsky is Rachel Weisz (2001-2010).  The number of children of Darren Aronofsky are 1.  	Darren Aronofsky is partner with Rachel Weisz	1
3389	T531	GW35	 Christ in the House of His Parents is a painting.  The artist of Christ in the House of His Parents is John Everett Millais.  The medium of Christ in the House of His Parents is Oil on canvas.  The dimensions of Christ in the House of His Parents is 86.4 cm 139.7 cm (34.0 in 55.0 in). 	Christ in the House of His Parents is a digital painting.	0
